GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
unknown RT 12.819965	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.70803319286874	metabolite-metabolite	0.70803319286874
Creatinine, 3TMS Derivative RT12.941566	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.572498004201846	metabolite-metabolite	0.572498004201846
Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.839824121977321	metabolite-metabolite	0.839824121977321
unknown RT 14.104802	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.643326677287875	metabolite-metabolite	0.643326677287875
Sugar RT14.65062	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.887398562343236	metabolite-metabolite	0.887398562343236
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	1	metabolite-metabolite	1
unknown RT 16.698449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.845518179912506	metabolite-metabolite	0.845518179912506
unknown RT 16.995233	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.712815537696356	metabolite-metabolite	0.712815537696356
L-Kynurenine RT18.688449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.635191433980293	metabolite-metabolite	0.635191433980293
Pseudo uridine penta-tms RT19.994184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.845228807086471	metabolite-metabolite	0.845228807086471
Xylonic Acid Total	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.321531526507932	metabolite-metabolite	0.321531526507932
Sugar RT14.882448	Sugar RT14.882448	1	metabolite-metabolite	1
L-Glutamine, 3TMS derivative RT15.188844	L-Glutamine, 3TMS derivative RT15.188844	1	metabolite-metabolite	1
Phosphorylethanolamine, 4TMS derivative RT15.271004	Phosphorylethanolamine, 4TMS derivative RT15.271004	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT15.498817	0.836822833592284	metabolite-metabolite	0.836822833592284
unknown RT 12.857088	Sugar RT15.498817	0.839708619909593	metabolite-metabolite	0.839708619909593
unknown RT 13.449509	Sugar RT15.498817	0.831323321684384	metabolite-metabolite	0.831323321684384
unknown RT 14.212299	Sugar RT15.498817	0.769486618692674	metabolite-metabolite	0.769486618692674
unknown RT 14.608491	Sugar RT15.498817	0.76290390039888	metabolite-metabolite	0.76290390039888
Sugar RT15.498817	Sugar RT15.498817	1	metabolite-metabolite	1
Sugar RT16.3187	Sugar RT15.498817	0.928537627047285	metabolite-metabolite	0.928537627047285
Sugar RT17.084061	Sugar RT15.498817	0.925750627674568	metabolite-metabolite	0.925750627674568
Sugar RT17.885434	Sugar RT15.498817	0.77039056705374	metabolite-metabolite	0.77039056705374
unknown RT 17.919809	Sugar RT15.498817	0.752173737612762	metabolite-metabolite	0.752173737612762
Hypoxanthine, 2TMS RT15.51998 	Hypoxanthine, 2TMS RT15.51998 	1	metabolite-metabolite	1
unknown RT 15.67915	unknown RT 15.67915	1	metabolite-metabolite	1
Sugar RT15.948677	Sugar RT15.948677	1	metabolite-metabolite	1
L-Threonine, 3TMS derivative RT10.986218	unknown RT 15.972121	0.638421786933465	metabolite-metabolite	0.638421786933465
unknown RT 15.972121	unknown RT 15.972121	1	metabolite-metabolite	1
unknown RT 16.00869	unknown RT 16.00869	1	metabolite-metabolite	1
Sugar RT16.115755	Sugar RT16.115755	1	metabolite-metabolite	1
Sugar RT16.206201	Sugar RT16.115755	0.828710303483886	metabolite-metabolite	0.828710303483886
Sugar RT16.115755	Sugar RT16.206201	0.828710303483886	metabolite-metabolite	0.828710303483886
Sugar RT16.206201	Sugar RT16.206201	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.252331	1	metabolite-metabolite	1
Sugar RT16.542108	Sugar RT16.252331	0.735446371009704	metabolite-metabolite	0.735446371009704
Sugar RT16.902669	Sugar RT16.252331	0.55294137416495	metabolite-metabolite	0.55294137416495
Sugar RT17.51909	Sugar RT16.252331	0.682395611745462	metabolite-metabolite	0.682395611745462
unknown RT 12.281912	Sugar RT16.3187	0.890807121837768	metabolite-metabolite	0.890807121837768
unknown RT 12.857088	Sugar RT16.3187	0.885857154004285	metabolite-metabolite	0.885857154004285
unknown RT 13.449509	Sugar RT16.3187	0.872240525924241	metabolite-metabolite	0.872240525924241
unknown RT 14.212299	Sugar RT16.3187	0.848106139808691	metabolite-metabolite	0.848106139808691
unknown RT 14.608491	Sugar RT16.3187	0.803311902883862	metabolite-metabolite	0.803311902883862
Sugar RT15.498817	Sugar RT16.3187	0.928537627047285	metabolite-metabolite	0.928537627047285
Sugar RT16.3187	Sugar RT16.3187	1	metabolite-metabolite	1
Sugar RT17.084061	Sugar RT16.3187	0.999075752521785	metabolite-metabolite	0.999075752521785
Sugar RT17.885434	Sugar RT16.3187	0.844480403127616	metabolite-metabolite	0.844480403127616
unknown RT 17.919809	Sugar RT16.3187	0.818749032734765	metabolite-metabolite	0.818749032734765
unknown RT 16.414903	unknown RT 16.414903	1	metabolite-metabolite	1
unknown RT 16.503116	unknown RT 16.414903	0.984115726155382	metabolite-metabolite	0.984115726155382
unknown RT 16.414903	unknown RT 16.503116	0.984115726155382	metabolite-metabolite	0.984115726155382
unknown RT 16.503116	unknown RT 16.503116	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.542108	0.735446371009704	metabolite-metabolite	0.735446371009704
Sugar RT16.542108	Sugar RT16.542108	1	metabolite-metabolite	1
Sugar RT16.902669	Sugar RT16.542108	0.858715028576698	metabolite-metabolite	0.858715028576698
unknown RT 17.204747	Sugar RT16.542108	0.757476015841964	metabolite-metabolite	0.757476015841964
Sugar RT17.51909	Sugar RT16.542108	0.910299616871979	metabolite-metabolite	0.910299616871979
L-Methionine, 2TMS derivative RT12.546672	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.808540794917467	metabolite-metabolite	0.808540794917467
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	1	metabolite-metabolite	1
Tyrosine, 3TMS derivative RT16.755616	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.775811005629311	metabolite-metabolite	0.775811005629311
Sugar RT16.657726	Sugar RT16.657726	1	metabolite-metabolite	1
unknown RT 5.349937	unknown RT 16.698449	0.835361248935856	metabolite-metabolite	0.835361248935856
unknown RT 7.600111	unknown RT 16.698449	0.806549208420891	metabolite-metabolite	0.806549208420891
unknown RT 11.284935	unknown RT 16.698449	0.778804343065107	metabolite-metabolite	0.778804343065107
Sugar RT12.311732	unknown RT 16.698449	0.830006416495142	metabolite-metabolite	0.830006416495142
Sugar RT12.405521	unknown RT 16.698449	0.871801331833687	metabolite-metabolite	0.871801331833687
unknown RT 12.819965	unknown RT 16.698449	0.764528049947123	metabolite-metabolite	0.764528049947123
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.698449	0.714590311228962	metabolite-metabolite	0.714590311228962
unknown RT 14.104802	unknown RT 16.698449	0.608401960288027	metabolite-metabolite	0.608401960288027
Sugar RT14.65062	unknown RT 16.698449	0.89986113539009	metabolite-metabolite	0.89986113539009
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.698449	0.845518179912506	metabolite-metabolite	0.845518179912506
unknown RT 16.698449	unknown RT 16.698449	1	metabolite-metabolite	1
unknown RT 16.995233	unknown RT 16.698449	0.857411669375518	metabolite-metabolite	0.857411669375518
Sugar acid RT17.285215	unknown RT 16.698449	0.78685000035825	metabolite-metabolite	0.78685000035825
Pseudo uridine penta-tms RT19.994184	unknown RT 16.698449	0.894594125797381	metabolite-metabolite	0.894594125797381
Xylonic Acid Total	unknown RT 16.698449	0.479509751170925	metabolite-metabolite	0.479509751170925
unknown RT 16.720675	unknown RT 16.720675	1	metabolite-metabolite	1
L-Methionine, 2TMS derivative RT12.546672	Tyrosine, 3TMS derivative RT16.755616	0.826077992647526	metabolite-metabolite	0.826077992647526
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	Tyrosine, 3TMS derivative RT16.755616	0.775811005629311	metabolite-metabolite	0.775811005629311
Tyrosine, 3TMS derivative RT16.755616	Tyrosine, 3TMS derivative RT16.755616	1	metabolite-metabolite	1
unknown RT 16.881142	unknown RT 16.881142	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.902669	0.55294137416495	metabolite-metabolite	0.55294137416495
Sugar RT16.542108	Sugar RT16.902669	0.858715028576698	metabolite-metabolite	0.858715028576698
Sugar RT16.902669	Sugar RT16.902669	1	metabolite-metabolite	1
unknown RT 17.204747	Sugar RT16.902669	0.787800617000518	metabolite-metabolite	0.787800617000518
Sugar RT17.51909	Sugar RT16.902669	0.811733035267677	metabolite-metabolite	0.811733035267677
unknown RT 5.349937	unknown RT 16.995233	0.784566910651877	metabolite-metabolite	0.784566910651877
Sugar RT11.180625	unknown RT 16.995233	0.673665256012177	metabolite-metabolite	0.673665256012177
unknown RT 11.284935	unknown RT 16.995233	0.754693801757041	metabolite-metabolite	0.754693801757041
Sugar RT12.311732	unknown RT 16.995233	0.833941251537331	metabolite-metabolite	0.833941251537331
Sugar RT12.405521	unknown RT 16.995233	0.847527861640009	metabolite-metabolite	0.847527861640009
unknown RT 12.819965	unknown RT 16.995233	0.791782990946188	metabolite-metabolite	0.791782990946188
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.995233	0.75346415347704	metabolite-metabolite	0.75346415347704
unknown RT 14.104802	unknown RT 16.995233	0.676863187369617	metabolite-metabolite	0.676863187369617
Sugar RT14.65062	unknown RT 16.995233	0.84606570451695	metabolite-metabolite	0.84606570451695
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.995233	0.712815537696356	metabolite-metabolite	0.712815537696356
unknown RT 16.698449	unknown RT 16.995233	0.857411669375518	metabolite-metabolite	0.857411669375518
unknown RT 16.995233	unknown RT 16.995233	1	metabolite-metabolite	1
Sugar acid RT17.285215	unknown RT 16.995233	0.808389177577179	metabolite-metabolite	0.808389177577179
Pseudo uridine penta-tms RT19.994184	unknown RT 16.995233	0.888018363335937	metabolite-metabolite	0.888018363335937
Xylonic Acid Total	unknown RT 16.995233	0.384856447543176	metabolite-metabolite	0.384856447543176
Gluconic Acid	unknown RT 16.995233	0.407628646594562	metabolite-metabolite	0.407628646594562
unknown RT 12.281912	Sugar RT17.084061	0.884467699160853	metabolite-metabolite	0.884467699160853
unknown RT 12.857088	Sugar RT17.084061	0.874628291970696	metabolite-metabolite	0.874628291970696
unknown RT 13.449509	Sugar RT17.084061	0.861496117450067	metabolite-metabolite	0.861496117450067
unknown RT 14.212299	Sugar RT17.084061	0.835930448220665	metabolite-metabolite	0.835930448220665
unknown RT 14.608491	Sugar RT17.084061	0.786002922562441	metabolite-metabolite	0.786002922562441
Sugar RT15.498817	Sugar RT17.084061	0.925750627674568	metabolite-metabolite	0.925750627674568
Sugar RT16.3187	Sugar RT17.084061	0.999075752521785	metabolite-metabolite	0.999075752521785
Sugar RT17.084061	Sugar RT17.084061	1	metabolite-metabolite	1
Sugar RT17.885434	Sugar RT17.084061	0.842369314120293	metabolite-metabolite	0.842369314120293
unknown RT 17.919809	Sugar RT17.084061	0.812758054837616	metabolite-metabolite	0.812758054837616
unknown RT 17.119627	unknown RT 17.119627	1	metabolite-metabolite	1
Sugar RT16.542108	unknown RT 17.204747	0.757476015841964	metabolite-metabolite	0.757476015841964
Sugar RT16.902669	unknown RT 17.204747	0.787800617000518	metabolite-metabolite	0.787800617000518
unknown RT 17.204747	unknown RT 17.204747	1	metabolite-metabolite	1
Sugar RT17.51909	unknown RT 17.204747	0.818232055115693	metabolite-metabolite	0.818232055115693
Sugar RT12.311732	Sugar acid RT17.285215	0.692592579593964	metabolite-metabolite	0.692592579593964
Sugar RT12.405521	Sugar acid RT17.285215	0.70421467053136	metabolite-metabolite	0.70421467053136
Sugar RT14.65062	Sugar acid RT17.285215	0.700006841556283	metabolite-metabolite	0.700006841556283
unknown RT 16.698449	Sugar acid RT17.285215	0.78685000035825	metabolite-metabolite	0.78685000035825
unknown RT 16.995233	Sugar acid RT17.285215	0.808389177577179	metabolite-metabolite	0.808389177577179
Sugar acid RT17.285215	Sugar acid RT17.285215	1	metabolite-metabolite	1
Gluconic Acid	Sugar acid RT17.285215	0.72377074232275	metabolite-metabolite	0.72377074232275
Sugar RT16.252331	Sugar RT17.51909	0.682395611745462	metabolite-metabolite	0.682395611745462
Sugar RT16.542108	Sugar RT17.51909	0.910299616871979	metabolite-metabolite	0.910299616871979
Sugar RT16.902669	Sugar RT17.51909	0.811733035267677	metabolite-metabolite	0.811733035267677
unknown RT 17.204747	Sugar RT17.51909	0.818232055115693	metabolite-metabolite	0.818232055115693
Sugar RT17.51909	Sugar RT17.51909	1	metabolite-metabolite	1
Palmitic Acid, TMS derivative RT17.715581	Palmitic Acid, TMS derivative RT17.715581	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT17.885434	0.891429571196417	metabolite-metabolite	0.891429571196417
unknown RT 12.857088	Sugar RT17.885434	0.828649885691079	metabolite-metabolite	0.828649885691079
unknown RT 13.449509	Sugar RT17.885434	0.836183318656344	metabolite-metabolite	0.836183318656344
unknown RT 14.212299	Sugar RT17.885434	0.783980362202423	metabolite-metabolite	0.783980362202423
unknown RT 14.608491	Sugar RT17.885434	0.77096095810288	metabolite-metabolite	0.77096095810288
Sugar RT15.498817	Sugar RT17.885434	0.77039056705374	metabolite-metabolite	0.77039056705374
Sugar RT16.3187	Sugar RT17.885434	0.844480403127616	metabolite-metabolite	0.844480403127616
Sugar RT17.084061	Sugar RT17.885434	0.842369314120293	metabolite-metabolite	0.842369314120293
Sugar RT17.885434	Sugar RT17.885434	1	metabolite-metabolite	1
unknown RT 17.919809	Sugar RT17.885434	0.82568663729015	metabolite-metabolite	0.82568663729015
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 17.919809	0.831982974713626	metabolite-metabolite	0.831982974713626
unknown RT 12.281912	unknown RT 17.919809	0.890716085672738	metabolite-metabolite	0.890716085672738
unknown RT 12.857088	unknown RT 17.919809	0.89387580050856	metabolite-metabolite	0.89387580050856
unknown RT 13.237562	unknown RT 17.919809	0.790050632049647	metabolite-metabolite	0.790050632049647
unknown RT 13.449509	unknown RT 17.919809	0.888721545589861	metabolite-metabolite	0.888721545589861
unknown RT 14.212299	unknown RT 17.919809	0.891156957842685	metabolite-metabolite	0.891156957842685
unknown RT 14.608491	unknown RT 17.919809	0.857401359744579	metabolite-metabolite	0.857401359744579
Sugar RT15.498817	unknown RT 17.919809	0.752173737612762	metabolite-metabolite	0.752173737612762
Sugar RT16.3187	unknown RT 17.919809	0.818749032734765	metabolite-metabolite	0.818749032734765
Sugar RT17.084061	unknown RT 17.919809	0.812758054837616	metabolite-metabolite	0.812758054837616
Sugar RT17.885434	unknown RT 17.919809	0.82568663729015	metabolite-metabolite	0.82568663729015
unknown RT 17.919809	unknown RT 17.919809	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 17.941004	0.901163399038005	metabolite-metabolite	0.901163399038005
unknown RT 17.941004	unknown RT 17.941004	1	metabolite-metabolite	1
unknown RT 18.033807	unknown RT 17.941004	0.908571331080946	metabolite-metabolite	0.908571331080946
unknown RT 18.973435	unknown RT 17.941004	0.938299200447116	metabolite-metabolite	0.938299200447116
unknown RT 17.941004	unknown RT 18.033807	0.908571331080946	metabolite-metabolite	0.908571331080946
unknown RT 18.033807	unknown RT 18.033807	1	metabolite-metabolite	1
unknown RT 18.973435	unknown RT 18.033807	0.907921559808478	metabolite-metabolite	0.907921559808478
Creatinine, 3TMS Derivative RT12.941566	Inositol RT18.082993	0.792902225426708	metabolite-metabolite	0.792902225426708
Inositol RT18.082993	Inositol RT18.082993	1	metabolite-metabolite	1
Naproxen, TMS derivative RT18.090047	Naproxen, TMS derivative RT18.090047	1	metabolite-metabolite	1
Uric acid RT18.13225	Uric acid RT18.13225	1	metabolite-metabolite	1
unknown RT 18.410997	unknown RT 18.410997	1	metabolite-metabolite	1
unknown RT 18.478476	unknown RT 18.478476	1	metabolite-metabolite	1
Iminodiacetic acid RT12.666785	unknown RT 18.560954	0.852518356876184	metabolite-metabolite	0.852518356876184
unknown RT 18.560954	unknown RT 18.560954	1	metabolite-metabolite	1
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	L-Kynurenine RT18.688449	0.635191433980293	metabolite-metabolite	0.635191433980293
L-Kynurenine RT18.688449	L-Kynurenine RT18.688449	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 18.973435	0.9331975202197	metabolite-metabolite	0.9331975202197
unknown RT 17.941004	unknown RT 18.973435	0.938299200447116	metabolite-metabolite	0.938299200447116
unknown RT 18.033807	unknown RT 18.973435	0.907921559808478	metabolite-metabolite	0.907921559808478
unknown RT 18.973435	unknown RT 18.973435	1	metabolite-metabolite	1
Tryptophan, 3TMS derivative RT19.033344	Tryptophan, 3TMS derivative RT19.033344	1	metabolite-metabolite	1
unknown RT 19.156262	unknown RT 19.156262	1	metabolite-metabolite	1
Sugar RT19.222404	Sugar RT19.222404	1	metabolite-metabolite	1
Stearic acid, TMS derivative RT19.342316	Stearic acid, TMS derivative RT19.342316	1	metabolite-metabolite	1
unknown RT 5.349937	Pseudo uridine penta-tms RT19.994184	0.886292258218547	metabolite-metabolite	0.886292258218547
Sugar RT11.180625	Pseudo uridine penta-tms RT19.994184	0.641901607648479	metabolite-metabolite	0.641901607648479
unknown RT 11.284935	Pseudo uridine penta-tms RT19.994184	0.845466534915555	metabolite-metabolite	0.845466534915555
Sugar RT12.311732	Pseudo uridine penta-tms RT19.994184	0.926177284562417	metabolite-metabolite	0.926177284562417
Sugar RT12.405521	Pseudo uridine penta-tms RT19.994184	0.93219418780586	metabolite-metabolite	0.93219418780586
