GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
EIF4EBP1	COMT	0.601696709635145	protein-protein	0.601696709635145
CD5	CD6	0.625554231443411	protein-protein	0.625554231443411
IRF9	CAPG	0.257624981993459	protein-protein	0.257624981993459
CD5	CD6	0.625554231443411	protein-protein	0.625554231443411
TYMP	IRF9	0.689753024346878	protein-protein	0.689753024346878
AHCY	EIF4EBP1	0.402345048161102	protein-protein	0.402345048161102
FOSB	CD5	0.227752968164919	protein-protein	0.227752968164919
CD40	CD5	0.10226518632041	protein-protein	0.10226518632041
TYMP	IRF9	0.689753024346878	protein-protein	0.689753024346878
HSPB1	CD1C	0.111497571364862	protein-protein	0.111497571364862
CD28	CCL28	0.17555080198843	protein-protein	0.17555080198843
CD40	IRF9	0.473469427133906	protein-protein	0.473469427133906
CD1C	CD5	0.200918143794107	protein-protein	0.200918143794107
AHCY	EIF4EBP1	0.402345048161102	protein-protein	0.402345048161102
IL2RB	FCGR2B	-0.152503666420952	protein-protein	0.152503666420952
TYMP	BID	0.709316806338029	protein-protein	0.709316806338029
CD40	IRF9	0.473469427133906	protein-protein	0.473469427133906
CD40	BID	0.374199718360256	protein-protein	0.374199718360256
CD40	TYMP	0.531187733346647	protein-protein	0.531187733346647
IL2RB	FCGR2B	-0.152503666420952	protein-protein	0.152503666420952
CD1C	CD5	0.200918143794107	protein-protein	0.200918143794107
HSPB1	ARNT	-0.141063595229582	protein-protein	0.141063595229582
HSPB1	ARNT	-0.141063595229582	protein-protein	0.141063595229582
AHCY	COMT	0.442066168677555	protein-protein	0.442066168677555
AHCY	COMT	0.442066168677555	protein-protein	0.442066168677555
CD5	CD6	0.625554231443411	protein-protein	0.625554231443411
CD5	CD6	0.625554231443411	protein-protein	0.625554231443411
CD5	CD6	0.625554231443411	protein-protein	0.625554231443411
TFF2	STC1	0.188152928033158	protein-protein	0.188152928033158
MMP1	KRT19	0.150379109227815	protein-protein	0.150379109227815
NFKB1	IL10RA	0.186370581943359	protein-protein	0.186370581943359
LYN	IL10RA	0.186476265404403	protein-protein	0.186476265404403
LYN	NFKB1	0.702235668115427	protein-protein	0.702235668115427
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL8	NFKB1	0.384977392777971	protein-protein	0.384977392777971
CXCL8	LYN	0.29470078015171	protein-protein	0.29470078015171
KRT19	TFF2	0.192672167971406	protein-protein	0.192672167971406
RASA1	NBN	0.192734245434149	protein-protein	0.192734245434149
KRT19	KLRD1	0.313606954033457	protein-protein	0.313606954033457
CXCL12	PTN	0.260345470506331	protein-protein	0.260345470506331
IL6	MMP1	0.179303272652644	protein-protein	0.179303272652644
LYN	IL16	0.193664699232429	protein-protein	0.193664699232429
LYN	IL10RA	0.186476265404403	protein-protein	0.186476265404403
CXCL8	KLRD1	0.131442982962502	protein-protein	0.131442982962502
CXCL8	KRT19	0.289182997014933	protein-protein	0.289182997014933
CXCL1	MMP1	0.458082991778833	protein-protein	0.458082991778833
CX3CL1	TYRO3	0.152264108076513	protein-protein	0.152264108076513
MMP1	PDGFB	0.39918526118655	protein-protein	0.39918526118655
IL6	OSM	0.522860344550336	protein-protein	0.522860344550336
NFKB1	NBN	0.310473206300435	protein-protein	0.310473206300435
LYN	NFKB1	0.702235668115427	protein-protein	0.702235668115427
CXCL8	CXCL5	0.433753070280808	protein-protein	0.433753070280808
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
IL6	THPO	0.103388905562989	protein-protein	0.103388905562989
KRT19	TFF2	0.192672167971406	protein-protein	0.192672167971406
KRT19	CXCL5	-0.113456910668222	protein-protein	0.113456910668222
NFKB1	NBN	0.310473206300435	protein-protein	0.310473206300435
PTN	CX3CL1	0.260630074462672	protein-protein	0.260630074462672
KRT19	PDGFB	-0.120933146317013	protein-protein	0.120933146317013
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
CXCL12	CXCL5	0.101406888011334	protein-protein	0.101406888011334
CXCL1	PDGFB	0.507789205000986	protein-protein	0.507789205000986
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CX3CL1	THPO	0.296579271079808	protein-protein	0.296579271079808
CXCL12	PTH1R	0.349666379894106	protein-protein	0.349666379894106
CXCL12	PTN	0.260345470506331	protein-protein	0.260345470506331
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL8	LYN	0.29470078015171	protein-protein	0.29470078015171
KRT19	PDGFB	-0.120933146317013	protein-protein	0.120933146317013
IL6	STC1	0.367211465832374	protein-protein	0.367211465832374
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL8	LYN	0.29470078015171	protein-protein	0.29470078015171
KRT19	KLRD1	0.313606954033457	protein-protein	0.313606954033457
CXCL12	PTN	0.260345470506331	protein-protein	0.260345470506331
LYN	IL16	0.193664699232429	protein-protein	0.193664699232429
LYN	IL10RA	0.186476265404403	protein-protein	0.186476265404403
CXCL8	KLRD1	0.131442982962502	protein-protein	0.131442982962502
IL10RB	IL16	0.265253358443035	protein-protein	0.265253358443035
NFKB1	IL16	0.385429182898758	protein-protein	0.385429182898758
CXCL8	MMP1	0.4983315359291	protein-protein	0.4983315359291
CXCL1	MMP1	0.458082991778833	protein-protein	0.458082991778833
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
KRT19	TFF2	0.192672167971406	protein-protein	0.192672167971406
KRT19	CXCL5	-0.113456910668222	protein-protein	0.113456910668222
MMP1	KRT19	0.150379109227815	protein-protein	0.150379109227815
IL6	OSM	0.522860344550336	protein-protein	0.522860344550336
IL6	MMP1	0.179303272652644	protein-protein	0.179303272652644
CXCL8	OSM	0.22008029198477	protein-protein	0.22008029198477
CXCL8	MMP1	0.4983315359291	protein-protein	0.4983315359291
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	CXCL5	0.709256788597178	protein-protein	0.709256788597178
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
CX3CL1	THPO	0.296579271079808	protein-protein	0.296579271079808
NFKB1	THPO	0.609064760390952	protein-protein	0.609064760390952
NFKB1	CX3CL1	0.103967960084309	protein-protein	0.103967960084309
LYN	NFKB1	0.702235668115427	protein-protein	0.702235668115427
CXCL1	CX3CL1	0.102359308010961	protein-protein	0.102359308010961
CXCL1	NFKB1	0.538701386313151	protein-protein	0.538701386313151
CXCL12	PTN	0.260345470506331	protein-protein	0.260345470506331
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	CXCL5	0.709256788597178	protein-protein	0.709256788597178
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
CXCL1	NFKB1	0.538701386313151	protein-protein	0.538701386313151
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
MMP1	CXCL5	0.545304434219253	protein-protein	0.545304434219253
IL6	STC1	0.367211465832374	protein-protein	0.367211465832374
IL6	MMP1	0.179303272652644	protein-protein	0.179303272652644
LYN	MMP1	0.344551338673588	protein-protein	0.344551338673588
CXCL8	OSM	0.22008029198477	protein-protein	0.22008029198477
CXCL8	MMP1	0.4983315359291	protein-protein	0.4983315359291
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	STC1	-0.118148726774653	protein-protein	0.118148726774653
MMP1	CXCL5	0.545304434219253	protein-protein	0.545304434219253
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	LYN	0.501672564154087	protein-protein	0.501672564154087
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
IL10RA	KLRD1	0.128113288237855	protein-protein	0.128113288237855
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
MGMT	MASP1	0.12224545274221	protein-protein	0.12224545274221
STC1	MGMT	-0.1747560791903	protein-protein	0.1747560791903
IL16	STC1	0.206583814182418	protein-protein	0.206583814182418
PTN	IL16	0.207276740756372	protein-protein	0.207276740756372
NGF	CX3CL1	0.169100071629951	protein-protein	0.169100071629951
IL10RB	IL16	0.265253358443035	protein-protein	0.265253358443035
IL10RB	NGF	0.19330746787108	protein-protein	0.19330746787108
CXCL12	TYRO3	0.128571795615309	protein-protein	0.128571795615309
CXCL12	CXCL5	0.101406888011334	protein-protein	0.101406888011334
CXCL12	PTN	0.260345470506331	protein-protein	0.260345470506331
CXCL12	IL10RB	-0.15731457234082	protein-protein	0.15731457234082
NFKB1	IL10RA	0.186370581943359	protein-protein	0.186370581943359
LYN	IL16	0.193664699232429	protein-protein	0.193664699232429
CXCL8	CXCL12	0.146428091420578	protein-protein	0.146428091420578
CXCL8	RASA1	0.158472323520644	protein-protein	0.158472323520644
LRP1	PDGFB	-0.174431209863581	protein-protein	0.174431209863581
LYN	NFKB1	0.702235668115427	protein-protein	0.702235668115427
CXCL8	NFKB1	0.384977392777971	protein-protein	0.384977392777971
LRP1	PDGFB	-0.174431209863581	protein-protein	0.174431209863581
NFKB1	CXCL5	0.650420056310538	protein-protein	0.650420056310538
NFKB1	PDGFB	0.734261819979827	protein-protein	0.734261819979827
LYN	NFKB1	0.702235668115427	protein-protein	0.702235668115427
CXCL8	NFKB1	0.384977392777971	protein-protein	0.384977392777971
CXCL1	NFKB1	0.538701386313151	protein-protein	0.538701386313151
CXCL1	CXCL5	0.709256788597178	protein-protein	0.709256788597178
CXCL12	CXCL5	0.101406888011334	protein-protein	0.101406888011334
CXCL8	CXCL5	0.433753070280808	protein-protein	0.433753070280808
CXCL8	CXCL12	0.146428091420578	protein-protein	0.146428091420578
CXCL8	NFKB1	0.384977392777971	protein-protein	0.384977392777971
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
CXCL12	CXCL5	0.101406888011334	protein-protein	0.101406888011334
CXCL8	CXCL5	0.433753070280808	protein-protein	0.433753070280808
CXCL8	CXCL12	0.146428091420578	protein-protein	0.146428091420578
CXCL8	NFKB1	0.384977392777971	protein-protein	0.384977392777971
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
IL6	OSM	0.522860344550336	protein-protein	0.522860344550336
LRP1	PDGFB	-0.174431209863581	protein-protein	0.174431209863581
CXCL1	CXCL5	0.709256788597178	protein-protein	0.709256788597178
CXCL8	IL6	0.300161852923837	protein-protein	0.300161852923837
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
IL6	IL16	0.319657076455704	protein-protein	0.319657076455704
THPO	KITLG	0.178161955341189	protein-protein	0.178161955341189
CXCL12	CXCL5	0.101406888011334	protein-protein	0.101406888011334
IL6	OSM	0.522860344550336	protein-protein	0.522860344550336
IL6	THPO	0.103388905562989	protein-protein	0.103388905562989
CXCL8	CXCL5	0.433753070280808	protein-protein	0.433753070280808
CXCL8	CX3CL1	0.344758662621846	protein-protein	0.344758662621846
CXCL8	CXCL12	0.146428091420578	protein-protein	0.146428091420578
CXCL1	CXCL5	0.709256788597178	protein-protein	0.709256788597178
CXCL1	CX3CL1	0.102359308010961	protein-protein	0.102359308010961
CXCL1	CXCL8	0.401271252317956	protein-protein	0.401271252317956
SIT1	TNFSF11	0.267164537639972	protein-protein	0.267164537639972
SIT1	TNFRSF13B	0.124509899771956	protein-protein	0.124509899771956
SIT1	TNFRSF13B	0.124509899771956	protein-protein	0.124509899771956
BAMBI	PADI2	0.189796496357427	protein-protein	0.189796496357427
PADI2	SIRT2	0.1952787372514	protein-protein	0.1952787372514
CNTNAP2	NPTXR	0.305821694556507	protein-protein	0.305821694556507
